-3.14159,-0.00000
-3.13159,0.01000
-3.12159,0.02000
-3.11159,0.03001
-3.10159,0.04002
-3.09159,0.05004
-3.08159,0.06007
-3.07159,0.07011
-3.06159,0.08017
-3.05159,0.09024
-3.04159,0.10033
-3.03159,0.11045
-3.02159,0.12058
-3.01159,0.13074
-3.00159,0.14092
-2.99159,0.15113
-2.98159,0.16138
-2.97159,0.17166
-2.96159,0.18197
-2.95159,0.19232
-2.94159,0.20271
-2.93159,0.21314
-2.92159,0.22362
-2.91159,0.23414
-2.90159,0.24472
-2.89159,0.25534
-2.88159,0.26602
-2.87159,0.27676
-2.86159,0.28755
-2.85159,0.29841
-2.84159,0.30934
-2.83159,0.32033
-2.82159,0.33139
-2.81159,0.34252
-2.80159,0.35374
-2.79159,0.36503
-2.78159,0.37640
-2.77159,0.38786
-2.76159,0.39941
-2.75159,0.41105
-2.74159,0.42279
-2.73159,0.43463
-2.72159,0.44657
-2.71159,0.45862
-2.70159,0.47078
-2.69159,0.48305
-2.68159,0.49545
-2.67159,0.50796
-2.66159,0.52061
-2.65159,0.53339
-2.64159,0.54630
-2.63159,0.55936
-2.62159,0.57256
-2.61159,0.58592
-2.60159,0.59943
-2.59159,0.61310
-2.58159,0.62695
-2.57159,0.64097
-2.56159,0.65517
-2.55159,0.66955
-2.54159,0.68414
-2.53159,0.69892
-2.52159,0.71391
-2.51159,0.72911
-2.50159,0.74454
-2.49159,0.76020
-2.48159,0.77610
-2.47159,0.79225
-2.46159,0.80866
-2.45159,0.82533
-2.44159,0.84229
-2.43159,0.85953
-2.42159,0.87707
-2.41159,0.89492
-2.40159,0.91309
-2.39159,0.93160
-2.38159,0.95045
-2.37159,0.96967
-2.36159,0.98926
-2.35159,1.00924
-2.34159,1.02964
-2.33159,1.05045
-2.32159,1.07171
-2.31159,1.09343
-2.30159,1.11563
-2.29159,1.13833
-2.28159,1.16155
-2.27159,1.18532
-2.26159,1.20966
-2.25159,1.23460
-2.24159,1.26016
-2.23159,1.28637
-2.22159,1.31326
-2.21159,1.34087
-2.20159,1.36923
-2.19159,1.39838
-2.18159,1.42836
-2.17159,1.45920
-2.16159,1.49096
-2.15159,1.52367
-2.14159,1.55741
-2.13159,1.59220
-2.12159,1.62813
-2.11159,1.66524
-2.10159,1.70361
-2.09159,1.74331
-2.08159,1.78442
-2.07159,1.82703
-2.06159,1.87121
-2.05159,1.91709
-2.04159,1.96476
-2.03159,2.01434
-2.02159,2.06595
-2.01159,2.11975
-2.00159,2.17587
-1.99159,2.23450
-1.98159,2.29580
-1.97159,2.35998
-1.96159,2.42727
-1.95159,2.49789
-1.94159,2.57214
-1.93159,2.65031
-1.92159,2.73274
-1.91159,2.81980
-1.90159,2.91192
-1.89159,3.00956
-1.88159,3.11325
-1.87159,3.22362
-1.86159,3.34133
-1.85159,3.46719
-1.84159,3.60208
-1.83159,3.74706
-1.82159,3.90332
-1.81159,4.07228
-1.80159,4.25559
-1.79159,4.45519
-1.78159,4.67341
-1.77159,4.91302
-1.76159,5.17739
-1.75159,5.47064
-1.74159,5.79782
-1.73159,6.16529
-1.72159,6.58104
-1.71159,7.05537
-1.70159,7.60171
-1.69159,8.23796
-1.68159,8.98844
-1.67159,9.88716
-1.66159,10.98310
-1.65159,12.34948
-1.64159,14.10089
-1.63159,16.42730
-1.62159,19.66825
-1.61159,24.49611
-1.60159,32.45614
-1.59159,48.06343
-1.58159,92.52133
-1.56159,-108.51560
-1.55159,-52.05368
-1.54159,-34.22916
-1.53159,-25.49352
-1.52159,-20.30674
-1.51159,-16.87084
-1.50159,-14.42689
-1.49159,-12.59919
-1.48159,-11.18051
-1.47159,-10.04716
-1.46159,-9.12076
-1.45159,-8.34923
-1.44159,-7.69661
-1.43159,-7.13726
-1.42159,-6.65245
-1.41159,-6.22811
-1.40159,-5.85354
-1.39159,-5.52039
-1.38159,-5.22210
-1.37159,-4.95342
-1.36159,-4.71010
-1.35159,-4.48867
-1.34159,-4.28627
-1.33159,-4.10050
-1.32159,-3.92937
-1.31159,-3.77118
-1.30159,-3.62449
-1.29159,-3.48806
-1.28159,-3.36083
-1.27159,-3.24187
-1.26159,-3.13040
-1.25159,-3.02568
-1.24159,-2.92712
-1.23159,-2.83415
-1.22159,-2.74632
-1.21159,-2.66317
-1.20159,-2.58435
-1.19159,-2.50949
-1.18159,-2.43830
-1.17159,-2.37050
-1.16159,-2.30584
-1.15159,-2.24409
-1.14159,-2.18505
-1.13159,-2.12854
-1.12159,-2.07438
-1.11159,-2.02243
-1.10159,-1.97254
-1.09159,-1.92457
-1.08159,-1.87842
-1.07159,-1.83397
-1.06159,-1.79112
-1.05159,-1.74978
-1.04159,-1.70986
-1.03159,-1.67128
-1.02159,-1.63397
-1.01159,-1.59786
-1.00159,-1.56288
-0.99159,-1.52899
-0.98159,-1.49611
-0.97159,-1.46420
-0.96159,-1.43322
-0.95159,-1.40311
-0.94159,-1.37383
-0.93159,-1.34535
-0.92159,-1.31762
-0.91159,-1.29061
-0.90159,-1.26429
-0.89159,-1.23863
-0.88159,-1.21360
-0.87159,-1.18917
-0.86159,-1.16531
-0.85159,-1.14200
-0.84159,-1.11922
-0.83159,-1.09694
-0.82159,-1.07515
-0.81159,-1.05382
-0.80159,-1.03293
-0.79159,-1.01247
-0.78159,-0.99242
-0.77160,-0.97277
-0.76160,-0.95349
-0.75160,-0.93458
-0.74160,-0.91602
-0.73160,-0.89779
-0.72160,-0.87989
-0.71160,-0.86231
-0.70160,-0.84502
-0.69160,-0.82802
-0.68160,-0.81130
-0.67160,-0.79485
-0.66160,-0.77866
-0.65160,-0.76273
-0.64160,-0.74703
-0.63160,-0.73156
-0.62160,-0.71632
-0.61160,-0.70130
-0.60160,-0.68648
-0.59160,-0.67187
-0.58160,-0.65745
-0.57160,-0.64322
-0.56160,-0.62917
-0.55160,-0.61530
-0.54160,-0.60160
-0.53160,-0.58806
-0.52160,-0.57468
-0.51160,-0.56145
-0.50160,-0.54838
-0.49160,-0.53544
-0.48160,-0.52264
-0.47160,-0.50997
-0.46160,-0.49744
-0.45160,-0.48502
-0.44160,-0.47273
-0.43160,-0.46055
-0.42160,-0.44849
-0.41160,-0.43653
-0.40160,-0.42467
-0.39160,-0.41292
-0.38160,-0.40126
-0.37160,-0.38970
-0.36160,-0.37823
-0.35160,-0.36684
-0.34160,-0.35553
-0.33160,-0.34431
-0.32160,-0.33316
-0.31160,-0.32209
-0.30160,-0.31109
-0.29160,-0.30015
-0.28160,-0.28928
-0.27160,-0.27848
-0.26160,-0.26773
-0.25160,-0.25704
-0.24160,-0.24641
-0.23160,-0.23583
-0.22160,-0.22530
-0.21160,-0.21481
-0.20160,-0.20437
-0.19160,-0.19397
-0.18160,-0.18362
-0.17160,-0.17330
-0.16160,-0.16302
-0.15160,-0.15277
-0.14160,-0.14255
-0.13160,-0.13236
-0.12160,-0.12220
-0.11160,-0.11206
-0.10160,-0.10195
-0.09160,-0.09185
-0.08160,-0.08178
-0.07160,-0.07172
-0.06160,-0.06167
-0.05160,-0.05164
-0.04160,-0.04162
-0.03160,-0.03161
-0.02160,-0.02160
-0.01160,-0.01160
-0.00160,-0.00160
0.00840,0.00840
0.01840,0.01841
0.02840,0.02841
0.03840,0.03842
0.04840,0.04844
0.05840,0.05847
0.06840,0.06851
0.07840,0.07857
0.08840,0.08864
0.09840,0.09872
0.10840,0.10883
0.11840,0.11896
0.12840,0.12911
0.13840,0.13930
0.14840,0.14950
0.15840,0.15974
0.16840,0.17001
0.17840,0.18032
0.18840,0.19067
0.19840,0.20105
0.20840,0.21148
0.21840,0.22194
0.22840,0.23246
0.23840,0.24303
0.24840,0.25364
0.25840,0.26431
0.26840,0.27504
0.27840,0.28583
0.28840,0.29668
0.29840,0.30759
0.30840,0.31857
0.31840,0.32962
0.32840,0.34074
0.33840,0.35194
0.34840,0.36322
0.35840,0.37458
0.36840,0.38603
0.37840,0.39756
0.38840,0.40919
0.39840,0.42091
0.40840,0.43274
0.41840,0.44466
0.42840,0.45669
0.43840,0.46883
0.44840,0.48109
0.45840,0.49346
0.46840,0.50596
0.47840,0.51858
0.48840,0.53134
0.49840,0.54423
0.50840,0.55727
0.51840,0.57045
0.52840,0.58378
0.53840,0.59726
0.54840,0.61091
0.55840,0.62473
0.56840,0.63872
0.57840,0.65289
0.58840,0.66725
0.59840,0.68180
0.60840,0.69655
0.61840,0.71150
0.62840,0.72667
0.63840,0.74207
0.64840,0.75769
0.65840,0.77355
0.66840,0.78966
0.67840,0.80603
0.68840,0.82266
0.69840,0.83956
0.70840,0.85676
0.71840,0.87425
0.72840,0.89205
0.73840,0.91017
0.74840,0.92862
0.75840,0.94742
0.76840,0.96658
0.77840,0.98611
0.78840,1.00603
0.79840,1.02636
0.80840,1.04710
0.81840,1.06829
0.82840,1.08994
0.83840,1.11206
0.84840,1.13468
0.85840,1.15781
0.86840,1.18149
0.87840,1.20574
0.88840,1.23058
0.89840,1.25604
0.90840,1.28214
0.91840,1.30892
0.92840,1.33642
0.93840,1.36466
0.94840,1.39368
0.95840,1.42352
0.96840,1.45422
0.97840,1.48583
0.98840,1.51839
0.99840,1.55195
1.00840,1.58658
1.01840,1.62232
1.02840,1.65924
1.03840,1.69740
1.04840,1.73689
1.05840,1.77777
1.06840,1.82012
1.07840,1.86405
1.08840,1.90965
1.09840,1.95703
1.10840,2.00629
1.11840,2.05757
1.12840,2.11101
1.13840,2.16675
1.14840,2.22497
1.15840,2.28583
1.16840,2.34953
1.17840,2.41631
1.18840,2.48639
1.19840,2.56004
1.20840,2.63757
1.21840,2.71930
1.22840,2.80559
1.23840,2.89687
1.24840,2.99359
1.25840,3.09628
1.26840,3.20554
1.27840,3.32203
1.28840,3.44653
1.29840,3.57992
1.30840,3.72321
1.31840,3.87759
1.32840,4.04442
1.33840,4.22532
1.34840,4.42217
1.35840,4.63725
1.36840,4.87324
1.37840,5.13341
1.38840,5.42174
1.39840,5.74313
1.40840,6.10368
1.41840,6.51111
1.42840,6.97529
1.43840,7.50909
1.44840,8.12956
1.45840,8.85985
1.46840,9.73213
1.47840,10.79250
1.48840,12.10944
1.49840,13.78929
1.50840,16.00652
1.51840,19.06883
1.52840,23.57419
1.53840,30.85887
1.54840,44.64530
1.55840,80.66022
1.56840,413.92306
1.57840,-131.31900
1.58840,-56.77776
1.59840,-36.21013
1.60840,-26.57682
1.61840,-20.98868
1.62840,-17.33933
1.63840,-14.76852
1.64840,-12.85934
1.65840,-11.38523
1.66840,-10.21248
1.67840,-9.25708
1.68840,-8.46357
1.69840,-7.79391
1.70840,-7.22109
1.71840,-6.72542
1.72840,-6.29228
1.73840,-5.91037
1.74840,-5.57109
1.75840,-5.26761
1.76840,-4.99451
1.77840,-4.74740
1.78840,-4.52268
1.79840,-4.31741
1.80840,-4.12913
1.81840,-3.95579
1.82840,-3.79563
1.83840,-3.64720
1.84840,-3.50920
1.85840,-3.38057
1.86840,-3.26035
1.87840,-3.14772
1.88840,-3.04196
1.89840,-2.94245
1.90840,-2.84863
1.91840,-2.76000
1.92840,-2.67614
1.93840,-2.59665
1.94840,-2.52118
1.95840,-2.44942
1.96840,-2.38110
1.97840,-2.31595
1.98840,-2.25375
1.99840,-2.19429
2.00840,-2.13739
2.01840,-2.08287
2.02840,-2.03057
2.03840,-1.98036
2.04840,-1.93210
2.05840,-1.88566
2.06840,-1.84095
2.07840,-1.79785
2.08840,-1.75627
2.09840,-1.71613
2.10840,-1.67734
2.11840,-1.63984
2.12840,-1.60354
2.13840,-1.56839
2.14840,-1.53432
2.15840,-1.50129
2.16840,-1.46923
2.17840,-1.43810
2.18840,-1.40785
2.19840,-1.37845
2.20840,-1.34984
2.21840,-1.32199
2.22840,-1.29487
2.23840,-1.26845
2.24840,-1.24268
2.25840,-1.21755
2.26840,-1.19303
2.27840,-1.16908
2.28840,-1.14568
2.29840,-1.12282
2.30840,-1.10046
2.31840,-1.07859
2.32840,-1.05719
2.33840,-1.03623
2.34840,-1.01571
2.35840,-0.99559
2.36840,-0.97588
2.37840,-0.95654
2.38840,-0.93757
2.39840,-0.91896
2.40840,-0.90068
2.41840,-0.88273
2.42840,-0.86509
2.43840,-0.84776
2.44840,-0.83071
2.45840,-0.81395
2.46840,-0.79746
2.47840,-0.78123
2.48840,-0.76525
2.49840,-0.74951
2.50840,-0.73401
2.51840,-0.71874
2.52840,-0.70368
2.53840,-0.68883
2.54840,-0.67419
2.55840,-0.65974
2.56840,-0.64548
2.57840,-0.63140
2.58840,-0.61750
2.59840,-0.60377
2.60840,-0.59021
2.61840,-0.57681
2.62840,-0.56355
2.63840,-0.55045
2.64840,-0.53749
2.65840,-0.52467
2.66840,-0.51199
2.67840,-0.49943
2.68840,-0.48700
2.69840,-0.47468
2.70840,-0.46249
2.71840,-0.45040
2.72840,-0.43843
2.73840,-0.42656
2.74840,-0.41479
2.75840,-0.40312
2.76840,-0.39154
2.77840,-0.38005
2.78840,-0.36865
2.79840,-0.35733
2.80840,-0.34609
2.81840,-0.33493
2.82840,-0.32385
2.83840,-0.31284
2.84840,-0.30189
2.85840,-0.29101
2.86840,-0.28020
2.87840,-0.26944
2.88840,-0.25874
2.89840,-0.24810
2.90840,-0.23751
2.91840,-0.22697
2.92840,-0.21648
2.93840,-0.20603
2.94840,-0.19563
2.95840,-0.18527
2.96840,-0.17494
2.97840,-0.16465
2.98840,-0.15440
2.99840,-0.14418
3.00840,-0.13398
3.01840,-0.12382
3.02840,-0.11368
3.03840,-0.10356
3.04840,-0.09346
3.05840,-0.08338
3.06840,-0.07332
3.07840,-0.06327
3.08840,-0.05324
3.09840,-0.04322
3.10840,-0.03320
3.11840,-0.02319
3.12840,-0.01319
3.13840,-0.00319
